"","PLOT_ID","Hoja_arboles.x","INVENTORY_ID_IFN2","Anho.x","T_IFN2","N_IFN2","N_muerto_IFN2","N_incorporado_IFN2","G_IFN2","G_muerta_IFN2","G_incorporada_IFN2","dg_IFN2","Do_IFN2","Seccion_dominante_IFN2","Ho_IFN2","d_copa_IFN2","Do_copa_IFN2","FCC_IFN2","Esbeltez.x","Esbeltez_dominante.x","SDI_IFN2","Hart_IFN2","Hart_tresbolillo_IFN2","SI_IFN2","VOB_IFN2","VUB_IFN2","VBARK_IFN2","V_muerto_IFN2","V_incorporado_IFN2","V_desenrollo.x","V_chapa.x","V_sierra_gruesa_IFN2","V_sierra_IFN2","V_sierra_canter_IFN2","V_postes.x","V_estacas.x","V_trituracion_IFN2","WSW_IFN2","WTHICKB_IFN2","WB2_7_IFN2","WTBL_IFN2","WR_IFN2","WT_IFN2","WT_muerta_IFN2","WT_incorporada_IFN2","Hoja_arboles.y","INVENTORY_ID_IFN3","Anho.y","T_IFN3","N_IFN3","N_muerto_IFN3.x","N_incorporado_IFN3.x","G_IFN3","G_muerta_IFN3.x","G_incorporada_IFN3.x","dg_IFN3","Do_IFN3","Seccion_dominante_IFN3","Ho_IFN3","d_copa_IFN3","Do_copa_IFN3","FCC_IFN3","Esbeltez.y","Esbeltez_dominante.y","SDI_IFN3","Hart_IFN3","Hart_tresbolillo_IFN3","SI_IFN3","VOB_IFN3","VUB_IFN3","VBARK_IFN3","V_muerto_IFN3.x","V_incorporado_IFN3.x","V_desenrollo.y","V_chapa.y","V_sierra_gruesa_IFN3","V_sierra_IFN3","V_sierra_canter_IFN3","V_postes.y","V_estacas.y","V_trituracion_IFN3","WSW_IFN3","WTHICKB_IFN3","WB2_7_IFN3","WTBL_IFN3","WR_IFN3","WT_IFN3","WT_muerta_IFN3.x","WT_incorporada_IFN3.x","G_incorporada_IFN3.y","N_incorporado_IFN3.y","V_incorporado_IFN3.y","WT_incorporada_IFN3.y","G_cortada_IFN3","N_cortado_IFN3","V_cortado_IFN3","WT_cortada_IFN3","G_muerta_IFN3.y","N_muerto_IFN3.y","V_muerto_IFN3.y","WT_muerta_IFN3.y"
"33","5_995","Nodo 3 - Pies inventariados","IFN2",10,30,951.39,0,0,29.43,NA,0,19.85,26.43,552.27,9.76,3.46,3.55,0.94,45.31,36.93,635.23,33.21,35.69,6.59,119.19,109.69,9.5,0,0,0,0,0,0,44.62,6.33,45.62,108.42,52.12,0,14.73,29.17,48.72,144.73,NA,0,"Nodo 1 - Pies inventariados","IFN3",2002,30,820.53,0,0,27.8,NA,NA,20.77,28.53,643.58,9.21,3.61,3.76,0.91,40.75,32.28,593.2,37.92,40.74,9.12,106.24,99.11,7.13,NA,NA,0,0,0,2.42,47.47,3.34,31.8,96.26,47.09,0,15.25,29.36,46.01,137.72,NA,NA,8.8990482,183.95,34.251773,44.5664155,NA,NA,NA,NA,NA,NA,NA,NA
"34","9_1043","Nodo 3 - Pies inventariados","IFN2",10,34,268.8,0,0,10.32,NA,0,22.1,24.84,488.19,8.19,4.27,4.31,0.39,35.26,32.98,216.71,74.45,80,5.34,35.78,33.52,2.25,0,0,0,0,0,0,16.83,0,10.91,32.35,15.93,0,6.13,12.05,17.07,51.19,NA,0,"Nodo 1 - Pies inventariados","IFN3",2003,35,198.06,0,0,7.68,NA,NA,22.23,24.94,497,9.06,4.22,4.29,0.29,42.22,36.32,161.2,78.45,84.3,9.02,31.48,29.34,2.15,NA,NA,0,0,0,0,15.05,0,10.81,28.76,13.94,0,4.06,7.53,12.72,38.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","9_1095","Nodo 3 - Pies inventariados","IFN2",10,29,1336.9,0,0,30.61,NA,0,17.07,21.7,370.33,10.45,2.97,3,0.94,57.02,48.15,685.94,26.18,28.13,7.25,138.36,123.28,15.09,0,0,0,0,0,0,14.72,0,90.39,125.87,58.57,0,12.41,26.54,50.67,148.19,NA,0,"Nodo 1 - Pies inventariados","IFN3",2003,30,937.25,0,0,21.58,NA,NA,17.12,21.37,359.67,10.07,3.08,3.13,0.72,52.67,47.15,483.23,32.43,34.84,10.04,90.37,80.98,9.39,NA,NA,0,0,0,0,10.61,2.47,54.94,81.81,38.48,0,9.44,20.44,35.72,104.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","9_1133","Nodo 3 - Pies inventariados","IFN2",10,41,2942.6,0,0,78.72,NA,0,18.46,26.68,560.74,15.28,2.61,2.67,1.65,78.49,57.28,1730.16,12.06,12.96,11.42,527.95,469.34,58.61,0,0,0,0,0,2.25,183.15,101.71,268.07,493.05,223,0,24.19,44.18,130.31,421.67,NA,0,"Nodo 1 - Pies inventariados","IFN3",2003,42,873.58,0,0,25.25,NA,NA,19.18,26.55,557.3,13.9,3.41,3.45,0.82,53.41,52.37,549.53,24.34,26.15,13.82,131.44,119.19,12.25,NA,NA,0,0,0,2.4,59.66,34.37,52.11,121.3,56.63,0,18.56,59.04,41.79,176.02,NA,NA,NA,NA,NA,NA,0,0,0,NA,3.78608301,222.81,1.5695373,63.4114077
"37","9_1204","Nodo 3 - Pies inventariados","IFN2",10,25,1559.72,0,0,30.06,NA,0,15.66,21.43,366.43,8.05,2.84,2.88,1.01,49.15,37.56,688.28,31.45,33.8,5.12,107.14,95.3,11.83,0,0,0,0,0,0,4.83,0,76.81,94.35,45.28,0,14.23,33.63,49.75,142.9,NA,0,"Nodo 1 - Pies inventariados","IFN3",2003,26,746.26,0,0,14.85,NA,NA,15.92,21.69,372.08,10.27,2.86,2.96,0.51,58.96,47.36,338.6,35.63,38.29,10.23,65.25,58.11,7.14,NA,NA,0,0,0,0,16.85,0,37.36,59.09,27.61,0,6.12,13.32,24.57,71.63,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA
"38","9_1226","Nodo 3 - Pies inventariados","IFN2",10,25,1814.37,0,0,22.63,NA,0,12.6,19.05,285.38,10.05,2.76,2.79,0.54,65.22,52.76,547.11,23.36,25.1,7.25,71.1,62.47,8.63,0,0,0,0,0,0,3.87,0,52.45,64.17,29.68,0,6.4,14.73,27.01,77.82,NA,0,"Nodo 1 - Pies inventariados","IFN3",2003,26,1527.89,0,0,20.07,NA,NA,12.93,19.67,304.94,11.57,2.53,2.6,0.37,77.76,58.82,482.05,22.11,23.76,11.41,56.98,49.76,7.22,NA,NA,0,0,0,0,4.52,0,39.07,51.28,23.64,0,4,8.98,19,55.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","9_1227","Nodo 3 - Pies inventariados","IFN2",10,25,1145.92,0,0,21.08,NA,0,15.3,19.78,307.36,10.55,3.03,3.04,0.65,56.99,53.33,485.4,28.01,30.1,7.25,84.08,74.75,9.33,0,0,0,0,0,0,9.77,0,55.69,76.47,35.52,0,8.05,17.73,32.21,93.5,NA,0,"Nodo 1 - Pies inventariados","IFN3",2003,26,763.94,0,0,14.76,NA,NA,15.68,20.68,336.02,11.11,3.25,3.27,0.43,64.11,53.72,337.8,32.57,35,11.11,60.11,53.78,6.33,NA,NA,0,0,0,0,12.53,0,34.93,55.01,25.55,0,5.13,10.67,21.05,62.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","9_1231","Nodo 3 - Pies inventariados","IFN2",10,30,2832.96,0,0,35.41,NA,0,12.62,20.82,340.96,11.2,2.91,2.94,0.71,63.35,53.8,855.99,16.77,18.02,7.75,105.2,93.59,11.62,0,0,0,0,0,0,12.64,0,66.95,95.18,44.47,0,9.28,20.08,38.4,112.23,NA,0,"Nodo 1 - Pies inventariados","IFN3",2003,31,2146.82,0,0,27.87,NA,NA,12.86,21.21,354.18,11.61,2.76,2.85,0.48,78.38,54.74,670.47,18.59,19.97,11.65,76.93,68.39,8.55,NA,NA,0,0,0,0,18.87,0,42.89,70.34,32.49,0,5.77,12.14,25.59,76.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","9_1232","Nodo 3 - Pies inventariados","IFN2",10,25,1177.75,0,0,22.43,NA,0,15.57,18.65,273.33,8.8,2.88,2.91,0.76,51.83,47.16,514.43,33.13,35.6,5.87,83.78,74.23,9.55,0,0,0,0,0,0,0,0,61.32,74.63,35.27,0,9.83,23.12,36.47,104.68,NA,0,"Nodo 1 - Pies inventariados","IFN3",2003,26,795.77,0,0,13.21,NA,NA,14.54,19.31,293.04,9.15,2.69,2.75,0.46,58.43,47.4,308.24,38.72,41.61,9.24,51.58,45.39,6.2,NA,NA,0,0,0,0,5.6,0,34.95,45.86,21.56,0,5.2,12.31,20.93,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","9_1234","Nodo 3 - Pies inventariados","IFN2",10,30,1432.39,0,0,27.8,NA,0,15.72,23.45,432.11,12.29,3.12,3.16,0.63,60.16,52.42,636.01,21.5,23.1,8.75,92.23,83.07,9.16,0,0,0,0,0,0,29.36,11.47,47.42,83.99,39.47,0,8.32,17.28,33,98.06,NA,0,"Nodo 1 - Pies inventariados","IFN3",2003,31,1138.84,0,0,23.04,NA,NA,16.05,23.58,439.63,13.24,2.98,3.04,0.4,74.5,56.12,524.39,22.39,24.06,13.07,72.13,64.53,7.6,NA,NA,0,0,0,0,24.05,8.84,37.69,66.7,30.66,0,4.86,9.85,21.86,67.22,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA
"43","9_1237","Nodo 3 - Pies inventariados","IFN2",10,35,1266.17,0,0,42.47,NA,0,20.67,27.82,608.88,12.94,3.27,3.35,1.12,57.77,46.51,907.35,21.72,23.34,9.82,233.41,213.42,19.99,0,0,0,0,0,0,119.01,59.17,80.66,216.73,101.4,0,16.73,30.06,70.29,218.49,NA,0,"Nodo 1 - Pies inventariados","IFN3",2003,36,438.56,0,0,18.02,NA,NA,22.87,28.78,653.07,13.83,3.89,3.95,0.54,55.02,48.04,375.4,34.53,37.11,13.79,102.12,94.45,7.67,NA,NA,0,0,0,2.44,58.66,34.46,27.58,95.54,44.88,0,7.29,12.31,29.83,94.31,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA
"44","9_1243","Nodo 3 - Pies inventariados","IFN2",10,30,1814.37,0,0,49.38,NA,0,18.62,25.17,498.18,13.15,3.03,3.07,1.25,61.78,52.25,1083.02,17.86,19.19,9.62,269.58,242.84,26.73,0,0,0,0,0,0,103.27,42.3,123.57,250.84,115.38,0,18.2,34.87,80.72,249.17,NA,0,"Nodo 1 - Pies inventariados","IFN3",2003,31,1308.61,0,0,35.15,NA,NA,18.49,24.93,489.39,15.36,3.01,3.05,0.86,73.48,61.59,772.16,18,19.34,15.35,226.56,202.75,23.8,NA,NA,0,0,0,0,102.57,62.1,101.55,212.21,96.34,0,10.91,19.76,56.9,183.91,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA
"45","9_1244","Nodo 3 - Pies inventariados","IFN2",10,30,2291.83,0,0,48,NA,0,16.33,21.83,374.28,12.55,2.63,2.66,1.28,67.75,57.51,1087.77,16.64,17.88,9,252.21,222.32,29.89,0,0,0,0,0,0,39.39,5.25,166.92,230.83,105.63,0,16.71,35.26,79.46,237.05,NA,0,"Nodo 1 - Pies inventariados","IFN3",2003,31,1573.87,0,0,31.2,NA,NA,15.89,21.66,368.57,13.81,2.52,2.59,0.83,84.79,63.75,711.9,18.26,19.62,13.72,197.4,172.36,25.04,NA,NA,0,0,0,0,39.42,7.6,126.49,182.81,81.9,0,9.26,18.57,51.64,161.37,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA
"46","9_1253","Nodo 3 - Pies inventariados","IFN2",10,30,1630.45,0,0,46.41,NA,0,19.04,28.23,627.33,15.41,3.43,3.47,0.97,61.5,54.6,1012.04,16.07,17.26,11.69,262.23,240,22.22,0,0,0,0,0,2.35,147.82,117.49,75.73,247.12,114.03,0,14.44,24.16,67.37,220.01,NA,0,"Nodo 1 - Pies inventariados","IFN3",2003,31,827.61,0,0,21.45,NA,NA,18.17,27.92,614.01,15.97,3.62,3.66,0.47,69.8,57.2,473.36,21.76,23.39,15.8,110.49,100.99,9.49,NA,NA,0,0,0,2.22,59.39,29.46,35.04,103.91,47.99,0,6,10.08,28.21,92.27,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA
"47","9_1254","Nodo 3 - Pies inventariados","IFN2",10,39,1846.2,0,0,58.42,NA,0,20.07,29,661.48,16.52,2.91,2.99,1.28,71.24,56.99,1257.26,14.08,15.13,12.69,391.38,354.25,37.13,0,0,0,0,0,4.65,208.26,157.02,136.48,367.52,168.32,0,18.94,32.79,95.82,315.87,NA,0,"Nodo 1 - Pies inventariados","IFN3",2003,40,710.89,0,0,29.8,NA,NA,23.1,29.9,703.46,18.13,3.49,3.55,0.67,75.16,60.62,619.09,20.69,22.23,18.02,226.29,206.6,19.68,NA,NA,0,0,0,11.54,135.43,109.6,59.66,214.58,98.16,0,8.99,13.89,48.01,169.06,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA
"48","9_1255","Nodo 3 - Pies inventariados","IFN2",10,30,905.41,0,0,21.65,NA,0,17.45,22.75,410.95,9.61,3.11,3.17,0.72,52.47,42.22,482.48,34.6,37.18,6.63,92.5,83.33,9.17,0,0,0,0,0,0,23.91,2.94,49.26,83.9,39.59,0,9.5,20.06,35.83,104.99,NA,0,"Nodo 1 - Pies inventariados","IFN3",2003,31,159.15,0,0,4.41,NA,NA,18.78,19.85,310.72,12.08,3.56,3.57,0.16,63.82,60.85,96.46,65.62,70.52,11.82,24.25,21.68,2.56,NA,NA,0,0,0,0,6.49,0,13.43,22.56,10.3,0,1.6,3.09,7.3,22.29,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA
"49","9_1257","Nodo 3 - Pies inventariados","IFN2",10,25,1941.69,0,0,48.78,NA,0,17.88,23.12,419.81,13.81,2.81,2.84,1.23,68.72,59.74,1080.53,16.43,17.66,10,279.62,248.59,31.03,0,0,0,0,0,0,80.04,11.78,159.54,259.11,118.11,0,16.61,32.49,80.74,247.95,NA,0,"Nodo 1 - Pies inventariados","IFN3",2003,26,1602.16,0,0,35.78,NA,NA,16.86,23.18,423.28,13.47,2.78,2.83,1.01,68.94,58.11,804.28,18.54,19.93,13.49,205.89,182.26,23.63,NA,NA,0,0,0,0,58.55,13.46,121.06,190.37,86.6,0,16.7,50.38,59.22,212.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.83885093,190.98,0.595221,37.979556
"50","9_1260","Nodo 3 - Pies inventariados","IFN2",10,25,1955.84,0,0,46.84,NA,0,17.46,24.38,475.99,11.71,2.83,2.87,1.22,61.06,48.03,1043.84,19.31,20.75,8.77,224.45,200.12,24.32,0,0,0,0,0,0,59.07,5.77,130.27,205.75,95.09,0,16.76,34.4,73.83,220.09,NA,0,"Nodo 1 - Pies inventariados","IFN3",2003,26,470.39,0,0,14.68,NA,NA,19.93,24.29,486.95,13.51,3.37,3.39,0.38,62.6,55.64,316.41,34.12,36.67,13.29,76.21,68.26,7.95,NA,NA,0,0,0,0,31.99,7.82,37.18,71.15,32.43,0,4.27,7.93,20.84,65.47,NA,NA,NA,NA,NA,NA,0,0,0,NA,0.53289786,31.83,0,NA
"51","9_1278","Nodo 3 - Pies inventariados","IFN2",10,20,1527.89,0,0,19.16,NA,0,12.64,15.39,186.01,6.76,2.71,2.71,0.59,50.88,43.93,463.01,37.84,40.66,4,53.27,46.65,6.62,0,0,0,0,0,0,0,0,40.3,46.74,22.17,0,7.41,19.21,26.43,75.22,NA,0,"Nodo 1 - Pies inventariados","IFN3",2003,21,763.94,0,0,8.75,NA,NA,12.07,16.15,204.98,8.7,2.86,2.87,0.16,60.11,53.85,213.76,41.59,44.7,8.7,17.89,15.64,2.25,NA,NA,0,0,0,0,0,0,13.82,15.83,7.43,0,1.75,4.19,7.22,20.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","9_1287","Nodo 3 - Pies inventariados","IFN2",10,25,1411.17,0,0,33.49,NA,0,17.38,26.03,533.58,12.57,3.06,3.13,0.85,60.83,48.31,747.15,21.17,22.75,9.65,164.66,148.29,16.37,0,0,0,0,0,0,55.38,30.25,76.99,151.9,70.46,0,11.46,21.99,50.28,154.19,NA,0,"Nodo 1 - Pies inventariados","IFN3",2003,26,817,0,0,18.43,NA,NA,16.95,26.87,576.76,13.35,3.2,3.32,0.53,48.57,49.69,413.84,26.21,28.16,12.87,76.03,69.14,6.89,NA,NA,0,0,0,4.54,32.76,21.05,29.34,70.3,32.85,0,14.93,62.03,25.19,135,NA,NA,NA,NA,NA,NA,0,0,0,NA,2.45721234,222.81,0.6369183,68.2107351
"53","9_1295","Nodo 3 - Pies inventariados","IFN2",10,20,300.63,0,0,7.5,NA,0,17.82,20.42,329.37,8.16,3.5,3.52,0.25,41.68,39.97,166.25,70.67,75.94,5.6,23.03,20.84,2.19,0,0,0,0,0,0,4.19,0,13.04,20.7,9.9,0,3.17,7.05,10.48,30.59,NA,0,"Nodo 1 - Pies inventariados","IFN3",2003,21,265.26,0,0,6.45,NA,NA,17.6,22.41,405.71,9.05,3.35,3.43,0.2,29.71,40.38,143.5,67.84,72.89,9.06,14.43,13.33,1.1,NA,NA,0,0,0,0,7.44,0,5.24,13.04,6.33,0,9.24,50.05,7.67,73.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.33393164,127.32,0.2062584,56.9731536
"54","9_1339","Nodo 3 - Pies inventariados","IFN2",10,30,2493.43,0,0,59.36,NA,0,17.41,28.62,654.58,12.98,2.82,2.91,1.21,68.63,45.37,1323.76,15.42,16.57,10.18,293.19,263.41,29.78,0,0,0,0,0,0,118.4,53.79,132.47,272.6,125.15,0,17.7,32.81,83.05,258.71,NA,0,"Nodo 1 - Pies inventariados","IFN3",2003,31,715.99,0,0,20.4,NA,NA,19.05,29.39,693.07,16.07,3.28,3.41,0.36,76.68,54.67,444.89,23.26,25,16.05,87.57,79.87,7.7,NA,NA,0,0,0,2.37,48.84,41.61,25.32,82.08,37.95,0,4.45,7.51,21.72,71.63,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA
"55","9_1341","Nodo 3 - Pies inventariados","IFN2",10,36,1595.09,0,0,61.72,NA,0,22.2,33.3,874,15.8,3.19,3.3,1.34,65.28,47.44,1295.35,15.85,17.03,12,404.43,371.99,32.44,0,0,0,0,0,27.49,215.75,172.96,112.76,380.72,176.75,0,21.82,35.25,101.33,335.14,NA,0,"Nodo 1 - Pies inventariados","IFN3",2003,37,519.91,0,0,26.48,NA,NA,25.47,32.73,851.53,19.18,3.81,3.91,0.59,71.57,58.61,536.97,22.86,24.57,19.13,208.57,193.89,14.69,NA,NA,0,0,0,37.73,121.54,94.63,36.7,197.97,92.12,0.02,8.31,11.79,42.55,154.8,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA
"56","9_1342","Nodo 3 - Pies inventariados","IFN2",10,35,2274.15,0,0,63.2,NA,0,18.81,25.59,515.14,13.66,2.84,2.9,1.5,66.6,53.38,1382.36,15.35,16.5,10,364.98,327.3,37.67,0,0,0,0,0,0,129.23,50.42,175.38,339.21,155.51,0,22.21,41.81,104.61,324.14,NA,0,"Nodo 1 - Pies inventariados","IFN3",2003,36,626.01,0,0,16.2,NA,NA,18.15,23.89,449.68,15.37,3.21,3.29,0.53,55.32,64.34,357.55,26,27.94,15.42,92.8,83.71,9.09,NA,NA,0,0,0,0,46.31,27.6,35.11,86.29,39.77,0,12.97,47.38,26.82,126.93,NA,NA,NA,NA,NA,NA,0,0,0,NA,2.51125968,222.81,0.8078454,52.7337159
"57","9_1343","Nodo 3 - Pies inventariados","IFN2",10,35,2284.76,0,0,74.19,NA,0,20.33,27.13,578.58,14.68,2.93,2.99,1.61,68.13,54.11,1591.44,14.25,15.31,10.91,471.12,425.82,45.3,0,0,0,0,0,0,240.78,141.82,182.06,440.99,202.32,0,25.31,44.51,122.79,394.93,NA,0,"Nodo 1 - Pies inventariados","IFN3",2003,36,735.65,0,0,27.55,NA,NA,21.84,27.81,608.28,17.54,3.36,3.4,0.67,74.92,63.07,580.54,21.02,22.59,17.49,205.2,185.74,19.46,NA,NA,0,0,0,2.29,110.28,76.54,67.85,194,88.25,0,8.49,13.86,45.6,156.19,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA
"58","9_1351","Nodo 3 - Pies inventariados","IFN2",10,35,2019.5,0,0,64.27,NA,0,20.13,25.46,509.93,13.14,3.04,3.09,1.52,62.85,51.62,1382.17,16.93,18.2,9.56,369.55,334.19,35.36,0,0,0,0,0,0,163.85,78.21,148.29,344.21,158.79,0,23.49,42.74,106.38,331.39,NA,0,"Nodo 1 - Pies inventariados","IFN3",2003,36,717.97,0,0,25.04,NA,NA,21.07,25.42,509.54,13.76,3.5,3.52,0.7,61.94,54.13,532.43,27.12,29.14,13.78,148.78,135.03,13.75,NA,NA,0,0,0,0,76.86,22.64,53.34,139.37,64.16,0,9.09,16.14,41.45,130.85,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA
"59","9_1357","Nodo 3 - Pies inventariados","IFN2",10,30,1184.82,0,0,26.47,NA,0,16.87,24.57,478.32,11,2.9,2.93,0.58,61.93,44.77,594.99,26.41,28.38,10.41,99.6,88.29,11.31,0,0,0,0,0,0,17.62,0,61.22,91.93,41.95,0,6.89,14.32,31.74,94.89,NA,0,"Nodo 1 - Pies inventariados","IFN3",2003,31,544.66,0,0,16.61,NA,NA,19.7,27.44,601.84,16.16,3.34,3.36,0.19,71.28,58.91,359.12,26.51,28.48,15.59,40.79,36.52,4.27,NA,NA,0,0,0,0,15.04,10.16,19.74,38.24,17.35,0,2.15,3.94,10.79,34.23,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA
"60","9_1360","Nodo 3 - Pies inventariados","IFN2",10,25,1478.37,0,0,33.9,NA,0,17.09,30.03,710.04,10.59,4,4.11,0.69,50.5,35.26,759.58,24.56,26.39,7.44,105.27,99.15,6.11,0,0,0,0,0,2.36,57.07,46.86,21.02,96.87,47.11,0,11.68,20.43,38.19,117.42,NA,0,"Nodo 1 - Pies inventariados","IFN3",2003,26,272.33,0,0,16.52,NA,NA,27.79,32.16,816.57,14.89,4.87,4.91,0.4,53.79,46.3,327.73,40.7,43.73,14.8,92.19,87.62,4.57,NA,NA,0,0,0,17.56,57.16,48.34,9.37,87.24,41.63,0,5.94,8.53,23.7,79.8,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA
"61","9_1361","Nodo 3 - Pies inventariados","IFN2",10,35,1506.67,0,0,55.59,NA,0,21.67,26.59,556.83,13.13,3.4,3.43,1.39,54.86,49.37,1173.54,19.62,21.08,9.55,298.69,273.49,25.2,0,0,0,0,0,0,161.48,68.45,99.62,278.27,129.94,0,22.38,40.04,92.01,284.37,NA,0,"Nodo 1 - Pies inventariados","IFN3",2003,36,1294.46,0,0,43.16,NA,NA,20.6,27.27,586.93,16.45,3.13,3.17,1.02,70.83,60.32,922.77,16.9,18.16,16.39,291.02,262.38,28.64,NA,NA,0,0,0,2.34,153.94,82.09,114.12,273.6,124.67,0,13.96,24.29,71.44,234.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","9_1389","Nodo 3 - Pies inventariados","IFN2",10,28,2164.51,0,0,30.33,NA,0,13.36,20.53,331.96,9.25,2.74,2.77,0.77,58.31,45.07,722.77,23.22,24.96,6.37,91.74,80.94,10.8,0,0,0,0,0,0,6.32,0,65.77,81.17,38.46,0,9.94,23.41,38.44,110.25,NA,0,"Nodo 1 - Pies inventariados","IFN3",2003,29,1669.36,0,0,22.74,NA,NA,13.17,21.43,361.63,11.72,2.54,2.61,0.47,72.23,54.7,543.85,20.88,22.44,11.71,73.31,64.25,9.06,NA,NA,0,0,0,0,16.3,0,45.94,66.29,30.53,0,5.19,11.56,24.4,71.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","9_1390","Nodo 3 - Pies inventariados","IFN2",10,30,1591.55,0,0,25.27,NA,0,14.22,17.12,230.38,8.6,2.58,2.6,0.84,60.26,50.23,592.76,29.15,31.32,5.58,102.3,89.01,13.28,0,0,0,0,0,0,0,0,81.21,90.1,42.29,0,10,24.47,41.82,118.59,NA,0,"Nodo 1 - Pies inventariados","IFN3",2003,31,827.61,0,0,11.28,NA,NA,13.17,17.51,241.73,11.86,2.36,2.39,0.37,89.12,67.73,269.68,29.3,31.49,11.78,63.64,54.08,9.56,NA,NA,0,0,0,0,3.62,0,50.75,57.2,25.7,0,3.25,7.58,18.67,55.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","9_1391","Nodo 3 - Pies inventariados","IFN2",10,48,877.12,0,0,42.6,NA,0,24.87,32.64,842.74,17.39,3.67,3.73,0.96,64.4,53.26,869.04,19.42,20.87,13.44,305.22,282.62,22.59,0,0,0,0,0,29.37,191.11,139.68,63.06,288.82,134.28,0.01,14.83,22.6,70.52,242.24,NA,0,"Nodo 1 - Pies inventariados","IFN3",2003,49,717.97,0,0,32.03,NA,NA,23.83,33.45,885.09,17.26,3.76,3.86,0.84,58.21,51.59,660.41,21.62,23.24,17.1,212.36,197.64,14.72,NA,NA,0,0,0,30.77,120.44,92.82,45.15,200.42,93.91,0.03,17.57,45.32,53.02,209.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.68145158,95.49,0.5172375,38.0037468
"65","9_1394","Nodo 3 - Pies inventariados","IFN2",10,49,1121.16,0,0,59.82,NA,0,26.06,34.57,939.48,19.81,3.52,3.6,1.14,70.6,57.31,1206.03,15.07,16.2,15.44,489.93,454.82,35.11,0,0,0,0,0,97.2,297.54,224.16,87.03,465.39,216.1,0,19.19,27.33,99.02,361.64,NA,0,"Nodo 1 - Pies inventariados","IFN3",2003,50,477.46,0,0,34.96,NA,NA,30.53,35.93,1015.16,18.89,4.39,4.47,0.75,60.89,52.58,677.43,24.23,26.03,18.74,280.41,265.99,14.42,NA,NA,0,0,0,103.51,153.11,123.23,26.07,267.09,126.38,0,12.45,16.35,57.86,213.04,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA
"66","9_1398","Nodo 3 - Pies inventariados","IFN2",10,31,1145.92,0,0,30.4,NA,0,18.38,24.95,489.98,10.47,3.19,3.24,0.95,51.13,41.96,668.88,28.22,30.32,7.37,132.54,120.06,12.48,0,0,0,0,0,0,46.36,0,65.86,120.67,57.05,0,13.46,27.64,50.32,148.47,NA,0,"Nodo 1 - Pies inventariados","IFN3",2003,32,640.16,0,0,19.87,NA,NA,19.88,25.22,503.68,10.59,3.57,3.62,0.66,47.65,41.97,428.57,37.34,40.12,10.31,85.95,78.67,7.28,NA,NA,0,0,0,0,32.71,8.8,36.06,78.8,37.38,0,9.27,18.29,32.88,97.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","9_1401","Nodo 3 - Pies inventariados","IFN2",10,25,1559.72,0,0,30.93,NA,0,15.89,21.91,377.14,10.28,3.06,3.1,0.89,58.06,46.94,705.62,24.62,26.46,7.12,128.83,115.49,13.34,0,0,0,0,0,0,29.65,0,73.16,117.1,54.87,0,12.01,25.15,47.57,139.61,NA,0,"Nodo 1 - Pies inventariados","IFN3",2003,26,1128.23,0,0,23.31,NA,NA,16.22,21.85,375.26,14.01,3.07,3.1,0.56,85.63,64.15,529.12,21.24,22.83,14,130.98,116.41,14.57,NA,NA,0,0,0,0,49.81,12.56,69.08,122.52,55.31,0,6.42,11.97,33.7,107.4,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA
